earnings_date,name,short_float,symbol,datetime,url
2022-02-16,Marriott International,1.68,MAR,2022-01-10,https://finance.yahoo.com/quote/MAR/
2022-02-07,"Mesa Air Group, Inc.",2.37,MESA,2022-01-10,https://finance.yahoo.com/quote/MESA/
2022-02-16,"Ramaco Resources, Inc.",0.74,METC,2022-01-10,https://finance.yahoo.com/quote/METC/
2021-12-09,"KLX Energy Services Holdings, I",12.32,KLXE,2022-01-10,https://finance.yahoo.com/quote/KLXE/
2022-02-01,"MetLife, Inc.",1.0,MET,2022-01-10,https://finance.yahoo.com/quote/MET/
2022-03-10,"Kirkland's, Inc.",15.04,KIRK,2022-01-10,https://finance.yahoo.com/quote/KIRK/
2022-01-26,Methanex Corporation,1.68,MEOH,2022-01-10,https://finance.yahoo.com/quote/MEOH/
2022-02-28,"MercadoLibre, Inc.",2.43,MELI,2022-01-10,https://finance.yahoo.com/quote/MELI/
2022-03-07,Open Lending Corporation,3.17,LPRO,2022-01-10,https://finance.yahoo.com/quote/LPRO/
2022-02-22,Medtronic plc.,0.73,MDT,2022-01-10,https://finance.yahoo.com/quote/MDT/
2022-02-09,Manulife Financial Corporation,0.32,MFC,2022-01-10,https://finance.yahoo.com/quote/MFC/
2022-02-23,"MacroGenics, Inc.",4.36,MGNX,2022-01-10,https://finance.yahoo.com/quote/MGNX/
2022-02-21,Magnolia Oil & Gas Corporation,10.78,MGY,2022-01-10,https://finance.yahoo.com/quote/MGY/
2022-03-09,"Medalist Diversified REIT, Inc.",0.44,MDRR,2022-01-10,https://finance.yahoo.com/quote/MDRR/
2021-11-09,"Montrose Environmental Group, I",4.08,MEG,2022-01-10,https://finance.yahoo.com/quote/MEG/
2022-02-08,MGM Resorts International,2.32,MGM,2022-01-10,https://finance.yahoo.com/quote/MGM/
2022-02-22,"Laredo Petroleum, Inc.",13.3,LPI,2022-01-10,https://finance.yahoo.com/quote/LPI/
2022-02-14,MGM Growth Properties LLC,1.76,MGP,2022-01-10,https://finance.yahoo.com/quote/MGP/
2022-02-01,Mimecast Limited,1.74,MIME,2022-01-10,https://finance.yahoo.com/quote/MIME/
2022-01-25,"MKS Instruments, Inc.",2.85,MKSI,2022-01-10,https://finance.yahoo.com/quote/MKSI/
2022-02-15,Medallion Financial Corp.,0.56,MFIN,2022-01-10,https://finance.yahoo.com/quote/MFIN/
2022-02-17,"Moneygram International, Inc.",7.16,MGI,2022-01-10,https://finance.yahoo.com/quote/MGI/
2022-02-07,"Martin Marietta Materials, Inc.",1.13,MLM,2022-01-10,https://finance.yahoo.com/quote/MLM/
2022-02-09,"Mohawk Industries, Inc.",1.23,MHK,2022-01-10,https://finance.yahoo.com/quote/MHK/
2020-09-02,"MIND Technology, Inc. - Series ",0,MINDP,2022-01-10,https://finance.yahoo.com/quote/MINDP/
2022-03-09,MeiraGTx Holdings plc,2.55,MGTX,2022-01-10,https://finance.yahoo.com/quote/MGTX/
2022-02-23,MEDIFAST INC,5.09,MED,2022-01-10,https://finance.yahoo.com/quote/MED/
2022-02-23,Melco Resorts & Entertainment L,1.69,MLCO,2022-01-10,https://finance.yahoo.com/quote/MLCO/
2022-02-22,"Brigham Minerals, Inc.",2.17,MNRL,2022-01-10,https://finance.yahoo.com/quote/MNRL/
2021-11-22,Meten Holding Group Ltd.,2.69,METX,2022-01-10,https://finance.yahoo.com/quote/METX/
2022-02-07,"Manning & Napier, Inc.",0.16,MN,2022-01-10,https://finance.yahoo.com/quote/MN/
2022-01-27,"Altria Group, Inc.",0.6,MO,2022-01-10,https://finance.yahoo.com/quote/MO/
2022-02-02,Magellan Midstream Partners L.P,3.34,MMP,2022-01-10,https://finance.yahoo.com/quote/MMP/
2022-01-26,"Mitek Systems, Inc.",8.0,MITK,2022-01-10,https://finance.yahoo.com/quote/MITK/
2022-01-24,3M Company,1.63,MMM,2022-01-10,https://finance.yahoo.com/quote/MMM/
2022-02-16,"MediciNova, Inc.",4.67,MNOV,2022-01-10,https://finance.yahoo.com/quote/MNOV/
2022-01-27,"Marsh & McLennan Companies, Inc",0.94,MMC,2022-01-10,https://finance.yahoo.com/quote/MMC/
2022-02-03,"Merck & Company, Inc.",0.84,MRK,2022-01-10,https://finance.yahoo.com/quote/MRK/
2022-01-27,"McCormick & Company, Incorporat",2.29,MKC,2022-01-10,https://finance.yahoo.com/quote/MKC/
2022-03-02,"MoSys, Inc.",0.63,MOSY,2022-01-10,https://finance.yahoo.com/quote/MOSY/
2022-02-15,Mosaic Company (The),1.45,MOS,2022-01-10,https://finance.yahoo.com/quote/MOS/
2021-12-08,"MIND Technology, Inc.",0.39,MIND,2022-01-10,https://finance.yahoo.com/quote/MIND/
2022-02-23,Monster Beverage Corporation,0.71,MNST,2022-01-10,https://finance.yahoo.com/quote/MNST/
2022-02-23,MannKind Corporation,8.09,MNKD,2022-01-10,https://finance.yahoo.com/quote/MNKD/
2021-12-23,MOGU Inc.,0.2,MOGU,2022-01-10,https://finance.yahoo.com/quote/MOGU/
2020-03-25,Molecular Data Inc.,3.41,MKD,2022-01-10,https://finance.yahoo.com/quote/MKD/
2022-02-02,"Medical Properties Trust, Inc.",5.01,MPW,2022-01-10,https://finance.yahoo.com/quote/MPW/
2022-02-02,Marathon Petroleum Corporation,2.94,MPC,2022-01-10,https://finance.yahoo.com/quote/MPC/
2022-02-07,"Motorcar Parts of America, Inc.",6.92,MPAA,2022-01-10,https://finance.yahoo.com/quote/MPAA/
2022-03-29,"MICT, Inc.",3.88,MICT,2022-01-10,https://finance.yahoo.com/quote/MICT/
2022-02-03,"Magnite, Inc.",7.27,MGNI,2022-01-10,https://finance.yahoo.com/quote/MGNI/
2022-03-07,"Marker Therapeutics, Inc.",1.17,MRKR,2022-01-10,https://finance.yahoo.com/quote/MRKR/
2022-02-02,"Monolithic Power Systems, Inc.",1.91,MPWR,2022-01-10,https://finance.yahoo.com/quote/MPWR/
2022-02-02,MPLX LP,1.65,MPLX,2022-01-10,https://finance.yahoo.com/quote/MPLX/
2022-02-10,Madison Square Garden Entertain,4.37,MSGE,2022-01-10,https://finance.yahoo.com/quote/MSGE/
2022-02-23,"Moderna, Inc.",3.79,MRNA,2022-01-10,https://finance.yahoo.com/quote/MRNA/
2022-01-31,Markel Corporation,0.54,MKL,2022-01-10,https://finance.yahoo.com/quote/MKL/
2022-02-23,Marin Software Incorporated,6.11,MRIN,2022-01-10,https://finance.yahoo.com/quote/MRIN/
2022-03-21,Mogo Inc.,1.83,MOGO,2022-01-10,https://finance.yahoo.com/quote/MOGO/
2022-03-01,"Marvell Technology, Inc.",2.16,MRVL,2022-01-10,https://finance.yahoo.com/quote/MRVL/
2022-01-31,Mercury Systems Inc,4.51,MRCY,2022-01-10,https://finance.yahoo.com/quote/MRCY/
2021-12-15,Mesabi Trust,1.45,MSB,2022-01-10,https://finance.yahoo.com/quote/MSB/
2022-02-16,Marathon Oil Corporation,3.0,MRO,2022-01-10,https://finance.yahoo.com/quote/MRO/
2022-02-24,"Mersana Therapeutics, Inc.",5.94,MRSN,2022-01-10,https://finance.yahoo.com/quote/MRSN/
2022-02-23,Studio City International Holdi,0.01,MSC,2022-01-10,https://finance.yahoo.com/quote/MSC/
2022-01-24,Microsoft Corporation,0.57,MSFT,2022-01-10,https://finance.yahoo.com/quote/MSFT/
2022-01-26,MicroStrategy Incorporated,16.18,MSTR,2022-01-10,https://finance.yahoo.com/quote/MSTR/
2022-01-19,Morgan Stanley,0.74,MS,2022-01-10,https://finance.yahoo.com/quote/MS/
2022-01-27,MSCI Inc,0.84,MSCI,2022-01-10,https://finance.yahoo.com/quote/MSCI/
2022-02-23,"Mirati Therapeutics, Inc.",5.58,MRTX,2022-01-10,https://finance.yahoo.com/quote/MRTX/
2022-02-15,MRC Global Inc.,4.17,MRC,2022-01-10,https://finance.yahoo.com/quote/MRC/
2022-01-31,"Match Group, Inc.",4.87,MTCH,2022-01-10,https://finance.yahoo.com/quote/MTCH/
2022-02-02,"Motorola Solutions, Inc.",0.71,MSI,2022-01-10,https://finance.yahoo.com/quote/MSI/
2021-11-04,"CareCloud, Inc.",1.85,MTBC,2022-01-10,https://finance.yahoo.com/quote/MTBC/
2022-03-23,Hello Group Inc.,3.89,MOMO,2022-01-10,https://finance.yahoo.com/quote/MOMO/
2022-03-09,"Vail Resorts, Inc.",1.83,MTN,2022-01-10,https://finance.yahoo.com/quote/MTN/
2022-01-20,M&T Bank Corporation,3.93,MTB,2022-01-10,https://finance.yahoo.com/quote/MTB/
2022-02-02,Modine Manufacturing Company,1.56,MOD,2022-01-10,https://finance.yahoo.com/quote/MOD/
2022-03-07,Materialise NV,1.1,MTLS,2022-01-10,https://finance.yahoo.com/quote/MTLS/
2017-02-21,Arcelor Mittal NY Registry Shar,0.52,MT,2022-01-10,https://finance.yahoo.com/quote/MT/
2021-12-22,"MSC Industrial Direct Company, ",1.56,MSM,2022-01-10,https://finance.yahoo.com/quote/MSM/
2022-03-17,"Mannatech, Incorporated",0.35,MTEX,2022-01-10,https://finance.yahoo.com/quote/MTEX/
2022-02-23,"MasTec, Inc.",3.81,MTZ,2022-01-10,https://finance.yahoo.com/quote/MTZ/
2022-03-29,"Micron Technology, Inc.",2.14,MU,2022-01-10,https://finance.yahoo.com/quote/MU/
2022-03-28,"Matinas Biopharma Holdings, Inc",1.53,MTNB,2022-01-10,https://finance.yahoo.com/quote/MTNB/
2022-01-27,Murphy Oil Corporation,7.1,MUR,2022-01-10,https://finance.yahoo.com/quote/MUR/
2022-01-24,Navient Corporation,3.35,NAVI,2022-01-10,https://finance.yahoo.com/quote/NAVI/
2022-03-09,McEwen Mining Inc.,3.08,MUX,2022-01-10,https://finance.yahoo.com/quote/MUX/
2022-02-21,Matador Resources Company,8.69,MTDR,2022-01-10,https://finance.yahoo.com/quote/MTDR/
2022-02-15,Magnachip Semiconductor Corpora,1.43,MX,2022-01-10,https://finance.yahoo.com/quote/MX/
2022-02-21,"Myriad Genetics, Inc.",5.12,MYGN,2022-01-10,https://finance.yahoo.com/quote/MYGN/
2022-02-09,Myovant Sciences Ltd.,5.31,MYOV,2022-01-10,https://finance.yahoo.com/quote/MYOV/
2021-11-16,"NanoVibronix, Inc.",0.92,NAOV,2022-01-10,https://finance.yahoo.com/quote/NAOV/
2022-02-07,Matrix Service Company,2.54,MTRX,2022-01-10,https://finance.yahoo.com/quote/MTRX/
2022-03-29,"Northern Dynasty Minerals, Ltd.",3.35,NAK,2022-01-10,https://finance.yahoo.com/quote/NAK/
2018-12-20,Cenntro Electric Group Limited,1.11,NAKD,2022-01-10,https://finance.yahoo.com/quote/NAKD/
2019-03-12,MV Oil Trust,0.48,MVO,2022-01-10,https://finance.yahoo.com/quote/MVO/
2022-03-16,"Molecular Templates, Inc.",0.96,MTEM,2022-01-10,https://finance.yahoo.com/quote/MTEM/
2022-02-21,Nabors Industries Ltd.,5.26,NBR,2022-01-10,https://finance.yahoo.com/quote/NBR/
2022-02-01,"MaxLinear, Inc",2.84,MXL,2022-01-10,https://finance.yahoo.com/quote/MXL/
2022-02-22,"NeoGenomics, Inc.",4.74,NEO,2022-01-10,https://finance.yahoo.com/quote/NEO/
2022-02-11,"Neurocrine Biosciences, Inc.",3.12,NBIX,2022-01-10,https://finance.yahoo.com/quote/NBIX/
2022-02-24,Nordic American Tankers Limited,3.15,NAT,2022-01-10,https://finance.yahoo.com/quote/NAT/
2022-03-09,Nabriva Therapeutics plc,1.97,NBRV,2022-01-10,https://finance.yahoo.com/quote/NBRV/
2022-01-24,"NextEra Energy, Inc.",1.11,NEE,2022-01-10,https://finance.yahoo.com/quote/NEE/
2022-03-07,"National CineMedia, Inc.",3.06,NCMI,2022-01-10,https://finance.yahoo.com/quote/NCMI/
2022-03-09,"Microvision, Inc.",18.94,MVIS,2022-01-10,https://finance.yahoo.com/quote/MVIS/
2022-02-23,Norwegian Cruise Line Holdings ,8.56,NCLH,2022-01-10,https://finance.yahoo.com/quote/NCLH/
2021-03-29,The9 Limited - American Deposit,5.24,NCTY,2022-01-10,https://finance.yahoo.com/quote/NCTY/
2022-03-08,Neonode Inc.,1.38,NEON,2022-01-10,https://finance.yahoo.com/quote/NEON/
2022-03-29,"nCino, Inc.",4.0,NCNO,2022-01-10,https://finance.yahoo.com/quote/NCNO/
2022-03-23,"NovaBay Pharmaceuticals, Inc.",4.62,NBY,2022-01-10,https://finance.yahoo.com/quote/NBY/
2022-02-10,"Cloudflare, Inc.",3.61,NET,2022-01-10,https://finance.yahoo.com/quote/NET/
2022-02-14,NexTier Oilfield Solutions Inc.,2.11,NEX,2022-01-10,https://finance.yahoo.com/quote/NEX/
2022-01-21,Puxin Limited,3.78,NEW,2022-01-10,https://finance.yahoo.com/quote/NEW/
2022-03-02,NuCana plc,1.91,NCNA,2022-01-10,https://finance.yahoo.com/quote/NCNA/
2022-02-02,National Fuel Gas Company,2.34,NFG,2022-01-10,https://finance.yahoo.com/quote/NFG/
2022-01-26,"Nasdaq, Inc.",1.4,NDAQ,2022-01-10,https://finance.yahoo.com/quote/NDAQ/
2022-02-21,Nordson Corporation,0.48,NDSN,2022-01-10,https://finance.yahoo.com/quote/NDSN/
2022-03-14,Nuverra Environmental Solutions,14.44,NES,2022-01-10,https://finance.yahoo.com/quote/NES/
2022-03-14,New Fortress Energy Inc.,2.45,NFE,2022-01-10,https://finance.yahoo.com/quote/NFE/
2022-02-28,NIO Inc.,3.23,NIO,2022-01-10,https://finance.yahoo.com/quote/NIO/
2022-03-14,"NewAge, Inc.",5.17,NBEV,2022-01-10,https://finance.yahoo.com/quote/NBEV/
2022-02-07,NGL ENERGY PARTNERS LP,1.51,NGL,2022-01-10,https://finance.yahoo.com/quote/NGL/
2021-12-21,Neogen Corporation,2.49,NEOG,2022-01-10,https://finance.yahoo.com/quote/NEOG/
2022-02-16,Newmont Corporation,1.21,NEM,2022-01-10,https://finance.yahoo.com/quote/NEM/
2022-01-20,"Netflix, Inc.",1.92,NFLX,2022-01-10,https://finance.yahoo.com/quote/NFLX/
2022-02-10,Nexa Resources S.A.,0.14,NEXA,2022-01-10,https://finance.yahoo.com/quote/NEXA/
2022-02-21,"National Health Investors, Inc.",2.75,NHI,2022-01-10,https://finance.yahoo.com/quote/NHI/
2022-01-24,"NextEra Energy Partners, LP",4.49,NEP,2022-01-10,https://finance.yahoo.com/quote/NEP/
2021-11-10,"Navidea Biopharmaceuticals, Inc",0.49,NAVB,2022-01-10,https://finance.yahoo.com/quote/NAVB/
2022-02-23,"NantHealth, Inc.",0.76,NH,2022-01-10,https://finance.yahoo.com/quote/NH/
2021-11-11,"Natural Gas Services Group, Inc",0.48,NGS,2022-01-10,https://finance.yahoo.com/quote/NGS/
2022-02-23,Norwegian Cruise Line Holdings ,8.56,NCLH,2022-01-10,https://finance.yahoo.com/quote/NCLH/
2022-02-21,"Nautilus, Inc.",12.37,NLS,2022-01-10,https://finance.yahoo.com/quote/NLS/
2021-12-16,Navios Maritime Holdings Inc.,0.46,NM,2022-01-10,https://finance.yahoo.com/quote/NM/
2022-02-08,Annaly Capital Management Inc,3.53,NLY,2022-01-10,https://finance.yahoo.com/quote/NLY/
2021-11-15,"9 Meters Biopharma, Inc.",2.55,NMTR,2022-01-10,https://finance.yahoo.com/quote/NMTR/
2022-03-09,KNOT Offshore Partners LP,0.28,KNOP,2022-01-10,https://finance.yahoo.com/quote/KNOP/
2022-02-15,NiSource Inc,3.56,NI,2022-01-10,https://finance.yahoo.com/quote/NI/
2022-02-23,Nektar Therapeutics,9.24,NKTR,2022-01-10,https://finance.yahoo.com/quote/NKTR/
2022-02-23,Nikola Corporation,13.3,NKLA,2022-01-10,https://finance.yahoo.com/quote/NKLA/
2022-02-09,National Retail Properties,2.11,NNN,2022-01-10,https://finance.yahoo.com/quote/NNN/
2022-03-23,"Nkarta, Inc.",4.24,NKTX,2022-01-10,https://finance.yahoo.com/quote/NKTX/
2022-03-22,Navios Maritime Partners LP,0.49,NMM,2022-01-10,https://finance.yahoo.com/quote/NMM/
2022-01-26,"ServiceNow, Inc.",1.61,NOW,2022-01-10,https://finance.yahoo.com/quote/NOW/
2022-03-09,Nano Dimension Ltd.,8.28,NNDM,2022-01-10,https://finance.yahoo.com/quote/NNDM/
2022-02-16,"Newmark Group, Inc.",1.2,NMRK,2022-01-10,https://finance.yahoo.com/quote/NMRK/
2022-03-21,Newtek Business Services Corp.,2.47,NEWT,2022-01-10,https://finance.yahoo.com/quote/NEWT/
2022-01-10,Niu Technologies,2.53,NIU,2022-01-10,https://finance.yahoo.com/quote/NIU/
2022-03-10,"Northern Oil and Gas, Inc.",11.49,NOG,2022-01-10,https://finance.yahoo.com/quote/NOG/
2022-02-03,NOV Inc.,3.22,NOV,2022-01-10,https://finance.yahoo.com/quote/NOV/
2022-02-23,"Novan, Inc.",1.31,NOVN,2022-01-10,https://finance.yahoo.com/quote/NOVN/
2022-01-25,"Northfield Bancorp, Inc.",1.2,NFBK,2022-01-10,https://finance.yahoo.com/quote/NFBK/
2022-01-27,Northrop Grumman Corporation,1.16,NOC,2022-01-10,https://finance.yahoo.com/quote/NOC/
2022-02-23,Nielsen N.V.,9.08,NLSN,2022-01-10,https://finance.yahoo.com/quote/NLSN/
2022-02-22,New Mountain Finance Corporatio,0.5,NMFC,2022-01-10,https://finance.yahoo.com/quote/NMFC/
2022-03-14,Natural Resource Partners LP Li,0.57,NRP,2022-01-10,https://finance.yahoo.com/quote/NRP/
2022-02-28,"NRG Energy, Inc.",4.45,NRG,2022-01-10,https://finance.yahoo.com/quote/NRG/
2022-02-02,Nustar Energy L.P.,3.01,NS,2022-01-10,https://finance.yahoo.com/quote/NS/
2022-02-22,Sunnova Energy International In,13.11,NOVA,2022-01-10,https://finance.yahoo.com/quote/NOVA/
2022-02-09,"Newpark Resources, Inc.",1.31,NR,2022-01-10,https://finance.yahoo.com/quote/NR/
2022-02-23,"NetEase, Inc.",1.04,NTES,2022-01-10,https://finance.yahoo.com/quote/NTES/
2022-02-23,"Natera, Inc.",5.36,NTRA,2022-01-10,https://finance.yahoo.com/quote/NTRA/
2022-01-26,Norfolk Southern Corporation,1.48,NSC,2022-01-10,https://finance.yahoo.com/quote/NSC/
2022-03-02,"NGM Biopharmaceuticals, Inc.",1.7,NGM,2022-01-10,https://finance.yahoo.com/quote/NGM/
2022-02-23,"NetApp, Inc.",4.02,NTAP,2022-01-10,https://finance.yahoo.com/quote/NTAP/
2022-03-07,"Nine Energy Service, Inc.",4.11,NINE,2022-01-10,https://finance.yahoo.com/quote/NINE/
2022-02-07,"NAPCO Security Technologies, In",4.05,NSSC,2022-01-10,https://finance.yahoo.com/quote/NSSC/
2022-02-07,New Residential Investment Corp,1.95,NRZ,2022-01-10,https://finance.yahoo.com/quote/NRZ/
2022-01-26,"NeuroMetrix, Inc.",3.81,NURO,2022-01-10,https://finance.yahoo.com/quote/NURO/
2022-02-22,"Nutanix, Inc.",2.88,NTNX,2022-01-10,https://finance.yahoo.com/quote/NTNX/
2022-02-15,Nutrien Ltd.,0.7,NTR,2022-01-10,https://finance.yahoo.com/quote/NTR/
2022-02-10,Newell Brands Inc.,2.65,NWL,2022-01-10,https://finance.yahoo.com/quote/NWL/
2022-01-31,Nam Tai Property Inc.,0.81,NTP,2022-01-10,https://finance.yahoo.com/quote/NTP/
2022-01-26,Nucor Corporation,2.83,NUE,2022-01-10,https://finance.yahoo.com/quote/NUE/
2022-02-28,"Novavax, Inc.",11.07,NVAX,2022-01-10,https://finance.yahoo.com/quote/NVAX/
2022-02-23,"Intellia Therapeutics, Inc.",6.2,NTLA,2022-01-10,https://finance.yahoo.com/quote/NTLA/
2022-02-15,Invitae Corporation,10.06,NVTA,2022-01-10,https://finance.yahoo.com/quote/NVTA/
2022-03-02,"NextCure, Inc.",2.41,NXTC,2022-01-10,https://finance.yahoo.com/quote/NXTC/
2022-02-22,NVIDIA Corporation,0.94,NVDA,2022-01-10,https://finance.yahoo.com/quote/NVDA/
2022-02-08,Envista Holdings Corporation,6.76,NVST,2022-01-10,https://finance.yahoo.com/quote/NVST/
2022-02-07,"Nuance Communications, Inc.",9.21,NUAN,2022-01-10,https://finance.yahoo.com/quote/NUAN/
2022-03-17,Nexgen Energy Ltd.,1.74,NXE,2022-01-10,https://finance.yahoo.com/quote/NXE/
2022-02-22,"New York Mortgage Trust, Inc.",1.55,NYMT,2022-01-10,https://finance.yahoo.com/quote/NYMT/
2022-02-16,Nova Ltd.,3.07,NVMI,2022-01-10,https://finance.yahoo.com/quote/NVMI/
2020-05-15,Nymox Pharmaceutical Corporatio,2.75,NYMX,2022-01-10,https://finance.yahoo.com/quote/NYMX/
2022-01-31,NXP Semiconductors N.V.,2.09,NXPI,2022-01-10,https://finance.yahoo.com/quote/NXPI/
2022-02-10,North European Oil Royality Tru,0.39,NRT,2022-01-10,https://finance.yahoo.com/quote/NRT/
2022-02-08,Ocwen Financial Corporation NEW,1.98,OCN,2022-01-10,https://finance.yahoo.com/quote/OCN/
2022-03-02,Quanex Building Products Corpor,3.7,NX,2022-01-10,https://finance.yahoo.com/quote/NX/
2022-02-21,"Nexstar Media Group, Inc.",3.15,NXST,2022-01-10,https://finance.yahoo.com/quote/NXST/
2022-02-22,The ODP Corporation,14.3,ODP,2022-01-10,https://finance.yahoo.com/quote/ODP/
2022-02-03,Oaktree Specialty Lending Corpo,1.02,OCSL,2022-01-10,https://finance.yahoo.com/quote/OCSL/
2022-03-03,ObsEva SA,4.32,OBSV,2022-01-10,https://finance.yahoo.com/quote/OBSV/
2022-02-02,"Omega Healthcare Investors, Inc",6.59,OHI,2022-01-10,https://finance.yahoo.com/quote/OHI/
2021-11-12,NXT-ID Inc.,8.01,NXTD,2022-01-10,https://finance.yahoo.com/quote/NXTD/
2022-01-11,Organigram Holdings Inc.,4.65,OGI,2022-01-10,https://finance.yahoo.com/quote/OGI/
2022-02-24,Northwest Natural Holding Compa,2.55,NWN,2022-01-10,https://finance.yahoo.com/quote/NWN/
2022-02-23,OGE Energy Corp,0.97,OGE,2022-01-10,https://finance.yahoo.com/quote/OGE/
2022-02-02,New York Times Company (The),5.61,NYT,2022-01-10,https://finance.yahoo.com/quote/NYT/
2022-02-28,Omeros Corporation,17.61,OMER,2022-01-10,https://finance.yahoo.com/quote/OMER/
2022-03-16,"Ocugen, Inc.",27.26,OCGN,2022-01-10,https://finance.yahoo.com/quote/OCGN/
2022-03-11,Oil-Dri Corporation Of America,0.63,ODC,2022-01-10,https://finance.yahoo.com/quote/ODC/
2022-02-22,Oasis Petroleum Inc.,5.18,OAS,2022-01-10,https://finance.yahoo.com/quote/OAS/
2022-02-16,Universal Display Corporation,2.7,OLED,2022-01-10,https://finance.yahoo.com/quote/OLED/
2022-03-16,Ollie's Bargain Outlet Holdings,16.61,OLLI,2022-01-10,https://finance.yahoo.com/quote/OLLI/
2022-01-31,OneConnect Financial Technology,1.24,OCFT,2022-01-10,https://finance.yahoo.com/quote/OCFT/
2022-02-21,"Odonate Therapeutics, Inc.",1.54,ODT,2022-01-10,https://finance.yahoo.com/quote/ODT/
2022-03-03,Oncolytics Biotech Inc.,0.5,ONCY,2022-01-10,https://finance.yahoo.com/quote/ONCY/
2021-08-16,Oragenics Inc.,1.9,OGEN,2022-01-10,https://finance.yahoo.com/quote/OGEN/
2022-02-22,"Oceaneering International, Inc.",2.22,OII,2022-01-10,https://finance.yahoo.com/quote/OII/
2022-02-21,Realty Income Corporation,2.23,O,2022-01-10,https://finance.yahoo.com/quote/O/
2022-03-09,"Ocular Therapeutix, Inc.",4.39,OCUL,2022-01-10,https://finance.yahoo.com/quote/OCUL/
2022-02-02,Onto Innovation Inc.,1.9,ONTO,2022-01-10,https://finance.yahoo.com/quote/ONTO/
2022-03-01,"Okta, Inc.",4.48,OKTA,2022-01-10,https://finance.yahoo.com/quote/OKTA/
2022-01-31,ON Semiconductor Corporation,4.66,ON,2022-01-10,https://finance.yahoo.com/quote/ON/
2022-01-26,"New York Community Bancorp, Inc",8.71,NYCB,2022-01-10,https://finance.yahoo.com/quote/NYCB/
2022-03-09,"Oncternal Therapeutics, Inc.",2.69,ONCT,2022-01-10,https://finance.yahoo.com/quote/ONCT/
2022-02-03,O2Micro International Limited,0.56,OIIM,2022-01-10,https://finance.yahoo.com/quote/OIIM/
2022-02-21,OneSmart International Educatio,1.38,ONE,2022-01-10,https://finance.yahoo.com/quote/ONE/
2022-02-21,"ONEOK, Inc.",1.87,OKE,2022-01-10,https://finance.yahoo.com/quote/OKE/
2022-03-09,"Onconova Therapeutics, Inc.",0.58,ONTX,2022-01-10,https://finance.yahoo.com/quote/ONTX/
2022-02-28,"Ooma, Inc.",3.54,OOMA,2022-01-10,https://finance.yahoo.com/quote/OOMA/
2022-02-16,Office Properties Income Trust,2.53,OPI,2022-01-10,https://finance.yahoo.com/quote/OPI/
2022-01-27,Olin Corporation,1.79,OLN,2022-01-10,https://finance.yahoo.com/quote/OLN/
2020-02-08,"Organovo Holdings, Inc.",1.99,ONVO,2022-01-10,https://finance.yahoo.com/quote/ONVO/
2022-02-02,"Old Dominion Freight Line, Inc.",1.37,ODFL,2022-01-10,https://finance.yahoo.com/quote/ODFL/
2022-02-07,"OneMain Holdings, Inc.",3.26,OMF,2022-01-10,https://finance.yahoo.com/quote/OMF/
2022-03-02,"Opiant Pharmaceuticals, Inc.",0.34,OPNT,2022-01-10,https://finance.yahoo.com/quote/OPNT/
2022-02-16,"Opko Health, Inc.",7.22,OPK,2022-01-10,https://finance.yahoo.com/quote/OPK/
